owner,segment_name,size_in_mb,num_rows,date
LYERP,ZX_TL_GOODS_BIDPERIOD,0,1158.0,20240821
LYERP,LY_ZX_ST_PICKWAY,0,92.0,20240821
LYERP,ZX_TL_GOODS_POLICYNO,0,2471.0,20240821
LYERP,RESA_PROM_PRESENT,0,1136.0,20240821
LYERP,PM4_SCNCHK_SUPPLY_NEWOLD,0,1062.0,20240821
LYERP,ZX_111029_CUSTOMERID_YYBM,0,465.0,20240821
LYERP,ZX_REPORT_101002,0,0.0,20240821
LYERP,WMS_INTER_OPERATOR_CONFIG_DTL,0,5.0,20240821
LYERP,TOZW_BANK_TO_BANK,0,166.0,20240821
LYERP,TEST_BI_CHART_MULTIAXIS,0,18.0,20240821
LYERP,T410_HIS,883,4065412.0,20240821
LYERP,T330,0,6.0,20240821
LYERP,BAK_PUB_ENTRY_GOODS682,0,1371.0,20240821
LYERP,ZX_GOODS_SALE_M,14,456447.0,20240821
LYERP,BMS_STORER_POS,285,3767354.0,20240821
LYERP,BMS_SK_COSTINGPRICE_DEF_LST,24,884352.0,20240821
LYERP,BMS_SA_SETTOREC,1408,52747056.0,20240821
LYERP,BMS_SA_SETTLE_DTL_TMP,34,1913028.0,20240821
LYERP,BMS_SA_SETTLE_DOC,2395,16470071.0,20240821
LYERP,BMS_SA_REC_DOC,385,2507635.0,20240821
LYERP,BMS_SA_DOCTYPE,0,2.0,20240821
LYERP,ZZLY_ZY_GOODS,1,1430.0,20240821
LYERP,PM4_PT_SUPPLY_AGENT,0,387.0,20240821
LYWMS,WMS_BOX_DTL,3348,42256998.0,20240821
LYWMS,TPRICE_MODEL_TRANS,0,102.0,20240821
LYWMS,TPRICE_ESTIMATE_MODEL,0,3.0,20240821
LYWMS,TPL_WAREHOUSE,0,19.0,20240821
LYWMS,TPL_OWNER_QUANSTATUS_DEF,0,1204.0,20240821
LYWMS,ZX_WMS_TRADE_DTL,88,2537029.0,20240821
LYWMS,ZX_SALES_INVNO,55,445653.0,20240821
LYERP,BMS_CREDIT_TMP_6,0,20.0,20240821
LYERP,BMS_CREDIT_LEVEL_6,0,8579.0,20240821
LYERP,BMS_CREDIT_EXEC_ORDER,0,14676.0,20240821
LYERP,BMS_CREDITDAYS_TMP_6,0,48.0,20240821
LYERP,BMS_CREDITDAYS_LEVEL_3,0,156.0,20240821
LYERP,BMS_CREDITDAYS_EXEC_ORDER,1,36614.0,20240821
LYERP,BMS_CALC_LOG,52,523539.0,20240821
LYERP,BMS_BUSI_TO_STORAGE,0,232.0,20240821
LYERP,PM4_XMDYF_DEPOT_NEWOLD,0,73.0,20240821
LYERP,ZX_DOUBT_MEMBERCARD,6,141141.0,20240821
LYERP,ZX_TL_GOODSTOSUPPLYER_TMP,0,1295.0,20240821
LYERP,ZX_BMS_BUSI_DTL,7,214100.0,20240821
LYERP,ZX_SASU_RECORDS,128,2180511.0,20240821
LYERP,BMS_PRICE_GOODSLST_DOC,0,4.0,20240821
LYERP,BMS_PAY_DTL,1158,12740848.0,20240821
LYERP,BMS_GOODS_SUPRICE_REF,29,761474.0,20240821
LYERP,BMS_FORBID_SALES_GOODS,0,943.0,20240821
LYERP,BMS_ENTRY_GOODS_PRICE,52,1273339.0,20240821
LYERP,BMS_SUP_SETTLE,474,12576675.0,20240821
LYERP,BMS_SUDOC_TYPE,0,4.0,20240821
LYERP,ZZLY_CUSTOMER,0,584.0,20240821
LYERP,ZZLY_YP_GOODS,1,2245.0,20240821
LYERP,BMS_ST_MV_POS_GOODS,1,25926.0,20240821
LYERP,BMS_ST_IO_DTL,10001,186037572.0,20240821
LYERP,BMS_ST_FIX_USER_MODEL_DTL,0,4.0,20240821
LYERP,PM4_TXJ_CUSTOMER_NEWOLD,0,2937.0,20240821
LYERP,ZX_PR_ZHB,0,764.0,20240821
LYERP,COMPANY,0,3223.0,20240821
LYERP,ZX_116047_DOC,37,205823.0,20240821
LYERP,TMP_LOG,0,3281.0,20240821
LYERP,RESA_GSP_BUNKER_DTL,13,287546.0,20240821
LYERP,RESA_CLASS,0,3.0,20240821
LYERP,PUB_STORER,0,500.0,20240821
LYERP,PUB_MULVARIT_SUPPLY_DTL,0,6.0,20240821
LYERP,PUB_MULVARIT_CUSTOM_DTL,0,1200.0,20240821
LYERP,YLF_MPCS_GMP_STDITEM,2,8045.0,20240821
LYERP,GOODS_DR3,0,393.0,20240821
LYERP,TMP_BOM_DTL,0,0.0,20240821
LYERP,ZX_IPO_SA,7,62726.0,20240821
LYERP,PM4_QZDYF_SUPPLY_NEWOLD,0,87.0,20240821
LYERP,T_RECEIPT_DOC,38,1051901.0,20240821
LYERP,TMP_SUSET_INVNO,0,2657.0,20240821
LYERP,TMP_SK,0,359.0,20240821
LYERP,ZX_XYUE_YM_SA,9,47130.0,20240821
LYERP,ZX_XYUE_GOODSFX_SU,0,935.0,20240821
LYERP,LS2,0,917.0,20240821
LYERP,PUB_GOODS,144,406107.0,20240821
LYERP,PUB_FACTORY,3,21249.0,20240821
LYERP,PUB_ENTRY_EMPLOYEE,0,8927.0,20240821
LYERP,PUB_DEPT_SALES,0,117.0,20240821
LYERP,PUB_DDL_DTL,0,1328.0,20240821
LYERP,PUB_DDL,0,267.0,20240821
LYERP,PUB_DATA_CHECK,0,7.0,20240821
LYERP,PUB_COMPANY,22,115465.0,20240821
LYERP,GAO_TMP_2,0,17.0,20240821
LYERP,T_YSZZZTS_GOODS,7808,106457635.0,20240821
LYERP,ZX_CGPT_GOODS,2,12484.0,20240821
LYERP,PM4_QZDYF_DEPOT_NEWOLD,0,10.0,20240821
LYERP,LY_IMP_GOODS_BAK,5,13712.0,20240821
LYERP,GSP_LOT_TMP,0,203.0,20240821
LYERP,GSP_LOT_ALTER_APPROVE,2,10947.0,20240821
LYERP,ZX_IPO_PUB_CUSTOMER_RE,0,1190.0,20240821
LYERP,ZX_GRESA_BREAKSALES,0,4129.0,20240821
LYERP,PM4_XMDYF_GOODS2,0,211.0,20240821
LYERP,T_101172,0,5120.0,20240821
LYERP,ZX_111056,152,547579.0,20240821
LYERP,MPCS_SFC_WKPLAN_DTL,10,109905.0,20240821
LYERP,MPCS_PR_IN_DTL,20,154062.0,20240821
LYERP,MPCS_MM_PROC_DOC,11,92719.0,20240821
LYERP,MPCS_MEP_INNORD_SACONDTL,0,4.0,20240821
LYERP,MPCS_MC_PDIN_SUM,3,29529.0,20240821
LYERP,MPCS_MC_DESK_CHECK,0,202.0,20240821
LYERP,MPCS_MC_DEPTSET_DEF,0,3.0,20240821
LYERP,MPCS_MC_COSTITEM_DEF,0,12.0,20240821
LYERP,MPCS_MC_COSTAGGR_SUM,3,62598.0,20240821
LYERP,MPCS_MC_CALC_DOC,4,29529.0,20240821
LYERP,ZX_111055,0,14.0,20240821
LYERP,CHN_R_REPORT_SERIES,0,2.0,20240821
LYERP,ZX_111047_PT_REC,0,2268.0,20240821
LYERP,ZX_111065_DOC,0,1.0,20240821
LYERP,TMP_CUSTOMIS_LIJING,0,1929.0,20240821
LYERP,XYUE_TMP1,0,307.0,20240821
LYERP,TMP_INTEGERNX,0,7080.0,20240821
LYERP,TMPLOG,0,5504.0,20240821
LYERP,PM4_TXJZG_CUSTOMER_NEWOLD,0,830.0,20240821
LYERP,ZX_EDI_DTL,7,194822.0,20240821
LYWMS,TMS_TR_DOC,1472,9629359.0,20240821
LYWMS,TMS_SUBCONTRACT_COST,0,0.0,20240821
LYWMS,T310,0,0.0,20240821
LYWMS,T301,2,0.0,20240821
LYWMS,SYS_DDL,0,137.0,20240821
LYWMS,RF_OP,0,40.0,20240821
LYWMS,PUB_DDL,0,112.0,20240821
LYERP,NP_CLUSTER_HOSTS,0,0.0,20240821
LYERP,PUB_DXPGOODS_DTL,0,1377.0,20240821
LYERP,SALER_YLF,0,367.0,20240821
LYERP,LYZY_CUSTOMID,0,392.0,20240821
LYERP,ZX_XYUE_GOODSFX_SA_20150211,208,1254840.0,20240821
LYERP,LY_ZX_PLANPAY_PRT,0,4411.0,20240821
LYERP,LY_ZX_SU_PLAN,9,74649.0,20240821
LYERP,BMS_MV_DTL_BAK,0,1.0,20240821
LYERP,TMP_DUANHUO,1,29923.0,20240821
LYERP,LY_ZX_TR_ROUTE_POS,0,1981.0,20240821
LYERP,GSP_ENTRY_CUSTOMER_LICENSE,3,50166.0,20240821
LYERP,XYUE_TMP20190327,5,49272.0,20240821
LYERP,ZX_111058,0,0.0,20240821
LYERP,ZX_XYUE_PT_20181110,1,23185.0,20240821
LYERP,ZX_101137,0,67.0,20240821
LYERP,ZX_111064_DOC,1,9588.0,20240821
LYERP,ZX_TL_GOODS_PAYLIMIT_TMP,0,493.0,20240821
LYERP,ZX_1116054,45,1642231.0,20240821
LYERP,T_PERSON,3,65535.0,20240821
LYERP,ZX_IPO_BQ,0,3967.0,20240821
LYERP,T_ZYYPQDJL,25,308145.0,20240821
LYERP,T101_HIS,12567,45467844.0,20240821
LYERP,SYS_NPBUSI_CONFIG,1,5477.0,20240821
LYERP,ZX_SRM_GOODS_DEPT,2,32975.0,20240821
LYERP,NFN_ZL_ACCOUNT,0,0.0,20240821
LYERP,NP_TIMER_LOG,1152,11336572.0,20240821
LYERP,NP_OP_AP,33,718649.0,20240821
LYERP,NP_MESSAGE,0,3.0,20240821
LYERP,NP_MAC_REQ,0,494.0,20240821
LYERP,NP_EFILES_OP_FILE,2,15223.0,20240821
LYERP,NP_EFILES_DIR_AUTH,0,1.0,20240821
LYERP,NP_AUTHAREA_OPAP,5,97073.0,20240821
LYERP,NPBI_REPORT_DEF,0,115.0,20240821
LYERP,NFN_COMB_ITEMCASH,0,32.0,20240821
LYERP,NFN_ACCOUNTPERIOD,0,3264.0,20240821
LYERP,TMP_EMPLOYEE,0,36.0,20240821
LYERP,TMP_ST_QTY_LST_2403,0,971.0,20240821
LYERP,TMP_SETDTL,0,202.0,20240821
LYERP,ZYC_GZ_OTN,0,8647.0,20240821
LYERP,NP_MAC_BAK,1,3455.0,20240821
LYERP,TMP_20180509_SET,0,701.0,20240821
LYERP,NP_PARAM,0,3.0,20240821
LYERP,PM4_PTDYF_DEPOT_NEWOLD,0,4.0,20240821
LYERP,RESA_PHARMACIST_DTL,0,5905.0,20240821
LYERP,TMP_ERP,0,537.0,20240821
LYERP,T_101153,2,20898.0,20240821
LYERP,ZX_111042_TTT,0,366.0,20240821
LYERP,ZX_XYUE_JQB,1,28760.0,20240821
LYERP,GYSNH,0,172.0,20240821
LYERP,YBH_T_XZQH,0,3219.0,20240821
LYERP,MPCS_MC_COSTOBJ_RANG_DTL,4,122398.0,20240821
LYERP,ZX_WS_STORAGE_SET,0,63.0,20240821
LYERP,ZX_TL_GOODS_PACKINGID,1,8316.0,20240821
LYERP,T_WTGLXT,0,0.0,20240821
LYERP,ZZ_ECODE,0,0.0,20240821
LYERP,MPCS_MC_COMMMAT_CCENTER,0,122.0,20240821
LYERP,ZX_SRM_DEPT,2,1909.0,20240821
LYERP,TMP_INVOIC,0,34.0,20240821
LYERP,LY_ZX_BMS_2017YGCG_DMB,0,2122.0,20240821
LYERP,TMP_CLASS,0,119.0,20240821
LYERP,GOODS_TYPE_NAME,0,526.0,20240821
LYERP,T_ZXSQ,0,23.0,20240821
LYWMS,YJD_IPCONFIG,0,1.0,20240821
LYWMS,WMS_TRADE_ORDER,281,4550264.0,20240821
LYWMS,WMS_SHIP_ZONE_PICKFLOW_RULE,0,0.0,20240821
LYWMS,WMS_SHIP_ZONE_OF_RULE,0,0.0,20240821
LYWMS,TPL_GOODSOWNER_OPSET,0,1392.0,20240821
LYWMS,NP_SP,0,20.0,20240821
LYERP,MPCS_EM_EQ,0,38.0,20240821
LYERP,LY_IMP_GOODS_RELETE,0,3507.0,20240821
LYERP,LY_IMP_CUSTOM_SETTLE,0,913.0,20240821
LYERP,LY_IMP_CUSTOM_RELETE,0,924.0,20240821
LYERP,GSP_TRAIN_PLAN_DOC,0,32.0,20240821
LYERP,GSP_ST_HUM_TEM,0,4232.0,20240821
LYERP,GSP_KEYGOODS_PHYSIC,3,22530.0,20240821
LYERP,GSP_GOODS_UNQUALIFIED,15,123118.0,20240821
OGG,CKPTTABLE,0,1.0,20240821
OGGERP,NP_OP_STYLE_AUTH,0,381.0,20240821
OGGERP,ZX_GOODS_SALE,4164,47083613.0,20240821
OGGERP,ZZ_OP,0,1678.0,20240821
OGGERP,PM4_PTDYF_GOODS_NEWOLD,0,4364.0,20240821
OGGERP,ZZ_SALE_NOTIN,0,0.0,20240821
LYERP,A_HTS_TMP,0,183.0,20240821
LYWMS,ZX_WB_OUT_ORDER,0,20.0,20240821
LYERP,NPBUSI_YB_NS_1301,3543,215556.0,20240821
LYERP,NPBUSI_YB_NS_1306,0,360.0,20240821
OGGERP,GSP_EQUIPMENT_CHECK,0,1.0,20240821
OGGERP,GSP_PHYSIC_CONSERVE,4641,37990489.0,20240821
OGGERP,GSP_SUPPLYER_ALTER_APPROVE,1,3070.0,20240821
LYERP,NPBUSI_YB_NS_SETTLEINFO,697,2363744.0,20240821
LYERP,ZZ_WX_SEND_REWARD2,0,0.0,20240821
LYERP,GYSYHXX,4,4510.0,20240821
LYWMS,API_TMP_OUT_ORDER,0,0.0,20240821
LYERP,YBH_V_UPDATE_SUSET_INVO_TMP,0,0.0,20240821
LYERP,ZX_ENTRY_GOODS_20220824,0,3064.0,20240821
LYERP,T_101144_IMP,0,774.0,20240821
LYERP,PUB_JYK,0,1197.0,20240821
LYERP,ZX_YL_SJ,0,0.0,20240821
LYWMS,ZX_TL_DISPATCH_TMP,0,0.0,20240821
LYERP,ZX_TL_116038_TMP2,0,2784.0,20240821
LYERP,T_101250,0,1678.0,20240821
LYERP,BMS_SU_SET_DOC_TMP,0,0.0,20240821
LYERP,BAK_NPBUSI_YB_NS_LEDGER_DOC,0,299.0,20240821
LYERP,T_WORKDAY,0,3652.0,20240821
LYERP,XYUE_TMP_KD,0,865.0,20240821
LYERP,T_DATABASETYPE,0,2.0,20240821
LYWMS,XYUE_TMP_SUPPLYER,2,25090.0,20240821
LYERP,T_101256,1,18848.0,20240821
LYERP,ZX_RESOURCE_DTL,0,19.0,20240821
LYERP,ZX_YKT,2,7838.0,20240821
LYERP,TEMP,0,59.0,20240821
LYWMS,WMS_RECALL_LOT_REG,0,1532.0,20240821
LYWMS,XYUE_TMP_TRID,0,0.0,20240821
LYERP,GAO_TMP20230511,0,3806.0,20240821
LYERP,ZX_116075_DTL,0,233.0,20240821
LYWMS,BS_BUSCOPE,0,269.0,20240821
LYERP,ZYC_GOODS_RE,0,420.0,20240821
LYWMS,API_50TMS_OUT_ORDER,41,488581.0,20240821
LYERP,ZYC_ROLE_APOP,0,135.0,20240821
LYERP,T_JXZXHZB_101241,72,176495.0,20240821
LYERP,ZX_100053,0,8.0,20240821
LYWMS,XYUE_TMP_9102_WMS,0,1117.0,20240821
LYERP,T_ALLOT_APPROVE_DTL,2,45646.0,20240821
LYERP,JIMU_GRESA_SALEDTL_MONTH,12,167414.0,20240821
LYERP,ZX_100055,0,24.0,20240821
LYERP,T_101250_DOC,0,2.0,20240821
LYERP,T_101250_DTL,0,122.0,20240821
LYWMS,ZX_710085,0,5.0,20240821
LYERP,ZX_101268,0,222.0,20240821
LYWMS,WMS_WORKLOAD_DTL,5,30346.0,20240821
LYERP,ZX_MPCS_PLAN_DTL,0,12.0,20240821
LYERP,T_V_LSQK,49,909755.0,20240821
LYERP,GAO_TMP2,0,128.0,20240821
LYWMS,BOND_WAREHOUSE_OUTORDER,0,1.0,20240821
LYERP,GAO_TMP6,0,14460.0,20240821
LYERP,ZX_TL_INVOICENO_TMP,0,53.0,20240821
LYERP,T_103004,14,27354.0,20240821
LYERP,PUB_ENTRY_BAK20240328,0,121.0,20240821
LYERP,T_101284_TMP,1,0.0,20240821
LYWMS,WMS_LUYAN_HUMITURE_RECORD,644,3890255.0,20240821
LYERP,T_101284_NBDW,0,494.0,20240821
LYERP,T_YBH_ONLINE_ORDER_DONE,0,1.0,20240821
LYERP,T_101290,0,1.0,20240821
LYERP,ZX_XYJK,0,1756.0,20240821
JXWMS,XYUE_TMP_GOCOMPANYID,0,997.0,20240821
LYERP,TMP_GF20231227,0,8966.0,20240821
LYERP,T_101293,0,0.0,20240821
LYERP,ZX_PHZTDS_DOC,3,25290.0,20240821
JXWMS,WMS_TURNBOX_TO_BOX_REL,2,50781.0,20240821
JXWMS,WMS_OUT_ORDER_DTL,32,67635.0,20240821
JXWMS,BOND_WAREHOUSE_QTY_LST,0,1.0,20240821
JXWMS,XYUE_TMP_LYT_LST,0,902.0,20240821
JXWMS,XYUE_TMP_DEL_GOODS,0,6582.0,20240821
JXWMS,TRACK_OUT_ORDER_DISPATCHMSG,0,0.0,20240821
JXWMS,WMS_GO_BILL_DOC,0,3.0,20240821
JXWMS,API_50TMS_TMP_DISPATCH_DTL,5,41868.0,20240821
JXWMS,API_50TMS_TMP_DISPATCH,1,2769.0,20240821
JXWMS,TAIDE_WMS2SAP_SHTXD,0,0.0,20240821
JXWMS,API_IMP_IN_ORDER_DTL,0,179.0,20240821
JXWMS,ZX_TL_TMSVEHICLE_TMP,0,0.0,20240821
JXWMS,WCS_DEVICE_GOODS_OUT,0,2.0,20240821
JXWMS,ZX_SALES_INVNO_WB_HIS,0,0.0,20240821
JXWMS,WCS_DEVICE_GOODS,0,3.0,20240821
JXWMS,ZX_TL_ADDRESS_TMP,0,0.0,20240821
JXWMS,T302,0,0.0,20240821
JXWMS,GSP_PHYSIC_QUALITY_CHECK,4,17636.0,20240821
JXWMS,NP_LOGIN_LOG,3,23127.0,20240821
JXWMS,NP_RUNOP_LOG,3,42152.0,20240821
JXWMS,PUB_COMPANY,0,7.0,20240821
JXWMS,TPL_ERP_CONN_LST,0,4.0,20240821
JXWMS,WMS_RECEIVE_DTL,7,17641.0,20240821
JXWMS,FILES_RENAME_RULE,0,1.0,20240821
JXWMS,TPL_GOODSOWNER_FIX,0,4.0,20240821
JXWMS,TPL_GOODSOWNER_ORDERSET,0,52.0,20240821
JXWMS,TPL_GOODS_PACKS,12,198413.0,20240821
JXWMS,TPL_IN_ORDER,4,16362.0,20240821
JXWMS,WMS_TRANSPORT_MODE,0,11.0,20240821
JXWMS,TPL_OWNER_TRANS_DEF,0,44.0,20240821
JXWMS,TPL_PROVINCE,0,35.0,20240821
JXWMS,TPL_RESPONSE_QUEUE,0,0.0,20240821
JXWMS,WMS_ECODE_RECORD,136,1207730.0,20240821
JXWMS,WMS_GOODS_LOT,3,11083.0,20240821
JXWMS,WMS_GOODSOWNER_TO_SECTION,0,94.0,20240821
JXWMS,TPRICE_CORP_MODEL_JOB,0,0.0,20240821
JXWMS,TPRICE_CORP_MODEL_TRANS,0,0.0,20240821
JXWMS,TPRICE_ESTIMATE_DTL,0,0.0,20240821
JXWMS,TPL_ST_IO_DOC,9,81076.0,20240821
JXWMS,ZX_WMS_TRADE_DTL,0,4004.0,20240821
JXWMS,TPL_OWNER_DDL_DEF,0,48.0,20240821
JXWMS,TPL_OWNER_GOODSSTATUS_DEF,0,64.0,20240821
JXWMS,WMS_TASK_DOC,7,92969.0,20240821
JXWMS,WMS_SHIP_ZONE_POS,0,0.0,20240821
JXWMS,TPL_OUT_ORDER,25,44801.0,20240821
JXWMS,TPL_GO_CONNECTOR,0,0.0,20240821
JXWMS,TPL_GOODSOWNER,0,4.0,20240821
JXWMS,ZX_PURCHASEQTYFLAG_QX_PRINT,0,0.0,20240821
JXWMS,TPL_EXPORT_ORDER_DTL,22,66901.0,20240821
JXWMS,TPL_EXPORT_ORDER,24,44130.0,20240821
JXWMS,OSGC_IWCS_CONFIG,0,0.0,20240821
JXWMS,TPL_CITY,0,357.0,20240821
JXWMS,TPL_CONSOLE_OPERATOR,0,0.0,20240821
JXWMS,TMS_VEHICLE_MAINTAIN,0,0.0,20240821
JXWMS,T302_HIS,38,64353.0,20240821
JXWMS,T103_HIS,6,31744.0,20240821
JXWMS,T201,1,0.0,20240821
JXWMS,SYS_TABLE_CN,0,1791.0,20240821
JXWMS,NP_SERVICE,0,1871.0,20240821
JXWMS,NP_USER_VIEW,0,7140.0,20240821
JXWMS,ZX_ERPGOODS,0,0.0,20240821
JXWMS,GSP_CONSERVE_PLAN_DOC,0,786.0,20240821
JXWMS,CDCS_GOODSINFO,0,0.0,20240821
JXWMS,XYUE_ZHBB_GOODSID,0,4176.0,20240821
JXWMS,GSP_QUALITY_FEEDBACK,0,0.0,20240821
JXWMS,NP_OP_STYLE,0,1.0,20240821
JXWMS,TMS_LUYAN_DEVGROUPCODE,0,0.0,20240821
JXWMS,T_ERP_TO_WMS_FEEDBACK,0,0.0,20240821
JXWMS,T340_HIS,16,0.0,20240821
JXWMS,TMS_LUYAN_USER_ROLE,0,0.0,20240821
JXWMS,ZX_ZPDJ_DOC,0,0.0,20240821
JXWMS,ZX_GOODS_FEATURE_BAK,0,0.0,20240821
JXWMS,TMS_LUYAN_VEHICLE,0,0.0,20240821
JXWMS,LYZX_TPRICE_GOODS,7,40370.0,20240821
JXWMS,TMS_LUYAN_GETDISTANCE_LOG,0,0.0,20240821
JXWMS,ZX_DYFPAGE_FLAG,0,0.0,20240821
JXWMS,GSP_GOODS_UNQUALIFIED,0,748.0,20240821
JXWMS,CDCS_CUST,0,0.0,20240821
JXWMS,ZX_TL_TPLGOODS_SUPPLYER,0,0.0,20240821
JXWMS,ZX_710077_DDID,0,0.0,20240821
JXWMS,WMS_IN_ORDER_DTL,4,16653.0,20240821
JXWMS,QRTZ_TRIGGERS,0,2.0,20240821
LYERP,PUB_JYK_TEST,0,6.0,20240821
JXWMS,XYUE_TMP_PICKSEQ,0,1189.0,20240821
LYERP,T_103019,0,402.0,20240821
LYWMS,TPL_PUB_GOODS_PACKS_HIS,13,104301.0,20240821
LYERP,T_108198,0,1903.0,20240821
LYERP,T_101318_XM,0,5.0,20240821
LYERP,T_108196,0,16.0,20240821
LYERP,T_108197,0,0.0,20240821
LYERP,PUB_GOODS_QXBUSICLASSBK0822,152,,20240821
LYERP,T_KCGOODS_CGDMX_TMP1,0,574.0,20240821
LYERP,T_SET_CGDMX_TMP,0,1725.0,20240821
LYERP,T_GOODS_THJSXX_TMP,0,96.0,20240821
LYERP,T_GOODS_XSJSMX_TMP,5,25558.0,20240821
LYERP,T_XS_CGDMX_TMP1,1,1718.0,20240821
LYWMS,XYUE_IMP_DYFYYY_INORDER,0,822.0,20240821
LYERP,T_BMS_SK_QUERY_2022_GB2,21,628045.0,20240821
LYERP,T_BMS_SK_QUERY_2024_1MON,15,712038.0,20240821
LYERP,T_CGFKZD_2024_TMP,80,985124.0,20240821
LYERP,T_XSJSMX_TMP2,42,234178.0,20240821
LYERP,T_FKXD_202401_TMP,14,172071.0,20240821
LYERP,T_CGTH2_JSXX_TMP,0,318.0,20240821
LYERP,TMP_LOT_DEF,0,1437.0,20240821
LYERP,NFN_VOUCHER_TMP,5,61178.0,20240821
LYERP,NFN_VOUCHERENTRY_TMP,52,532196.0,20240821
LYERP,NFN_TRANSFERPROFITLOSS_DTL,1,26497.0,20240821
LYERP,NFN_GDZC_EXP,0,121.0,20240821
ORDDATA,ORDDCM_INSTALL_DOCS,0,9.0,20240821
ORDDATA,ORDDCM_ANON_ACTION_TYPES,0,4.0,20240821
ORDDATA,ORDDCM_CT_ACTION,0,7.0,20240821
ORDDATA,ORDDCM_STD_ATTRS_WRK,0,0.0,20240821
ORDDATA,ORDDCM_DICT_ATTRS_WRK,0,0.0,20240821
OGGERP,ZX_BMS_ST_BUSI_DTL,8,181322.0,20240821
OGGERP,TMP_POS,0,1.0,20240821
OGGERP,ZX_MPCS_PRESCRIPTION,0,54.0,20240821
OGGERP,YLF_MPCS_GMP_STD,0,0.0,20240821
OGGERP,YLF_BMS_ENTRY_PRALTER_DTL,0,3174.0,20240821
OGGERP,LY_IMP_GOODS1,0,38.0,20240821
OGGERP,PM4_PTDYF_SUPPLY_NEWOLD,0,19.0,20240821
OGGERP,ZX_PUB_TAXRATE_BAK,1,12577.0,20240821
OGGERP,YBH_T_TMP2,0,11.0,20240821
OGGERP,ZX_NP_MAC,0,1612.0,20240821
OGGERP,TMP_PACKSIZE,0,2.0,20240821
OGGERP,T_DZFP,11,91041.0,20240821
OGGERP,T_EDI_ENTRYGOODS_20170220,0,358.0,20240821
OGGERP,PM4_SCNCHK_GOODS_NEWOLD,0,6853.0,20240821
OGGERP,ZX_FZLY_SADOC_TMP,1,31442.0,20240821
OGGERP,ZX_STORE_DEPT,0,53.0,20240821
OGGERP,TMP_ST_QTY_LST_2403,0,971.0,20240821
OGGERP,MPCS_MC_PRODFEE_ALLOCATION_DTL,0,14904.0,20240821
OGGERP,MPCS_MC_COMMMAT_CCENTER,0,65.0,20240821
OGGERP,MPCS_MC_SPECMAT_SUM_DOC,3,66001.0,20240821
OGGERP,ZZ_YL_GOODSTOSUPPLIER,0,1545.0,20240821
OGGERP,BMS_ST_RE_DTL,256,1443946.0,20240821
OGGERP,MPCS_MC_PRODEQUI_DEF,4,66001.0,20240821
OGGERP,YBH_T_LPSCSZ,0,934.0,20240821
OGGERP,GSP_ST_HUM_TEM,0,4232.0,20240821
OGGERP,GSP_TRANSCONTROL_RECORD,168,1479921.0,20240821
OGGERP,LY_IMP_CUSTOM_RELETE,0,924.0,20240821
OGGERP,LY_IMP_CUSTOM_INV,0,130.0,20240821
OGGERP,MPCS_GMP_STAYSAMPLE,0,8.0,20240821
OGGWMS,RF_GROUP_OP,0,2760.0,20240821
OGGWMS,PUB_PRINTPOINT_DTL,0,276.0,20240821
OGGWMS,SYS_DDL_DTL,0,503.0,20240821
OGGWMS,T301_HIS,872,4088874.0,20240821
OGGWMS,TPRICE_GO_TRANS_DTL,0,168.0,20240821
OGGWMS,TPL_OWNER_QUANSTATUS_DEF,0,540.0,20240821
OGGERP,MPCS_MC_COSTAGGR_SUM,3,62598.0,20240821
OGGERP,MPCS_GMP_STD_GOODS,0,7482.0,20240821
OGGERP,MPCS_GMP_STD,1,2652.0,20240821
OGGERP,MPCS_EM_EQCLS,0,2.0,20240821
OGGERP,BMS_ST_IO_DTL_TMP_20140120,0,590.0,20240821
OGGERP,ZZ_KH_ENTRY,0,1764.0,20240821
OGGERP,ZZ_KH,0,1764.0,20240821
OGGERP,PM4_XMDYF_GOODS_TO_SUPPLYER,0,5590.0,20240821
OGGERP,ZX_111066_DOC,0,3903.0,20240821
OGGERP,T_101148_DOC,0,843.0,20240821
OGGERP,BMS_ENTRY_GOODS_PRICE,39,988896.0,20240821
OGGERP,ZX_NP_ST_INIT_NOID,0,100.0,20240821
OGGERP,TMP_BMS_INVOICE_IMAGE,0,2072.0,20240821
OGGERP,ZX_DTC_ORGMANAGE,0,20.0,20240821
OGGERP,ZX_CURRENT_STQTY,3112,51359581.0,20240821
OGGERP,TOZW_NFN_CONFIG_DTL,0,781.0,20240821
OGGERP,TOZW_BANK_TO_BANK,0,136.0,20240821
OGGERP,T400_HIS,15,98412.0,20240821
OGGERP,LY_IMP_ENTRY_GOODS,1,3446.0,20240821
OGGERP,LY_IMP_CUSTOM_SETTLE,0,913.0,20240821
OGGERP,GSP_RECALL_TO_ADJUSTS,0,18.0,20240821
OGGERP,NFN_GDZC_RELATIONACCOUNT,0,19.0,20240821
OGGERP,NFN_OPERATOR_ACCOUNTSET,0,1361.0,20240821
OGGERP,NFN_TRANSFERTEMPLATEENTRY,0,0.0,20240821
OGGERP,NGPCS_PRINTSTYLE,0,0.0,20240821
OGGERP,NGPCS_IODEVICE_CONTROL,0,15.0,20240821
OGGERP,NGPCS_SPECIAL_AUTHORITY,0,9.0,20240821
OGGERP,NGPCS_PR_ALTER_DOC,15,224656.0,20240821
OGGERP,ZX_LOT_CONSERVEDATE,3,76433.0,20240821
